,Date,Ta (°C),Tm (°C),I3 (W/m2),I15 (W/m2),P (kW)
11589,2013-07-06 16:55:00,33.47083333333333,35.01316666666666,431.10933333333315,362.9776666666667,308.2740666666668
11590,2013-07-06 17:55:00,33.0875,30.401666666666667,229.81966666666673,166.12516666666664,133.18328333333335
11591,2013-07-06 18:55:00,27.656333333333333,26.436833333333336,61.370500000000035,40.530499999999996,29.09071666666667
11592,2013-07-06 19:55:00,25.646833333333333,23.664166666666663,2.065833333333333,3.56433333333334,1.9958666666666665
11593,2013-07-06 20:55:00,24.764666666666667,22.712166666666672,0.0,0.10633333333333334,0.0
11594,2013-07-06 21:55:00,23.906833333333328,22.156000000000002,0.0,0.0,0.0
11601,2013-07-07 04:55:00,22.729666666666663,21.167333333333335,6.865102040816325,8.321020408163266,4.011122448979591
11602,2013-07-07 05:55:00,23.6425,22.878833333333333,90.52683333333333,84.23033333333332,47.32545000000002
11603,2013-07-07 06:55:00,25.462999999999994,27.177333333333333,266.06433333333337,270.85933333333327,203.5058666666667
11604,2013-07-07 07:55:00,26.941666666666666,31.248,463.2344999999999,487.39833333333326,388.13711666666666
11605,2013-07-07 08:55:00,28.081999999999997,35.338,628.7285000000003,680.368166666667,518.47975
11606,2013-07-07 09:55:00,29.53633333333333,39.5825,779.538666666667,834.6816666666663,641.7524666666665
11607,2013-07-07 10:55:00,30.625833333333333,42.54750000000001,884.6665000000005,932.5898333333333,718.4400833333331
11608,2013-07-07 11:55:00,30.9255,43.8045,935.5570000000002,975.226,744.6023166666668
11609,2013-07-07 12:55:00,31.57983333333333,44.02633333333333,937.4374999999998,958.6893333333336,736.4949166666667
11610,2013-07-07 13:55:00,32.255,44.4445,882.1650000000001,884.232666666667,688.0499500000002
11611,2013-07-07 14:55:00,32.492333333333335,43.12683333333334,773.1264999999999,751.6703333333334,599.0754333333334
11612,2013-07-07 15:55:00,32.141666666666666,39.54333333333333,616.7983333333335,565.6268333333335,474.2197499999999
11613,2013-07-07 16:55:00,33.24916666666667,34.940666666666665,425.70933333333346,359.78000000000003,305.0657166666667
11614,2013-07-07 17:55:00,33.208999999999996,31.2675,234.11283333333333,172.5868333333333,137.5107
11615,2013-07-07 18:55:00,29.331333333333333,28.504,87.37966666666667,65.66250000000001,52.02693333333338
11616,2013-07-07 19:55:00,27.287666666666667,25.498833333333334,3.0201666666666673,4.489166666666666,2.8777499999999994
11617,2013-07-07 20:55:00,25.58066666666667,23.903666666666666,0.0,1.0246666666666653,0.0
11618,2013-07-07 21:45:00,24.677,22.6316,0.0,0.1673076923076923,0.0
11625,2013-07-08 04:55:00,22.935166666666664,20.680833333333336,4.3542000000000005,5.2334,2.651560000000001
11626,2013-07-08 05:55:00,23.8185,22.729666666666663,58.26383333333334,61.64649999999999,39.37196666666667
11627,2013-07-08 06:55:00,25.08866666666667,25.78016666666667,172.4331666666666,182.5795,135.09568333333337
11628,2013-07-08 07:55:00,26.90233333333333,30.433166666666665,358.6653333333332,404.17266666666654,293.8685833333333
11629,2013-07-08 08:55:00,29.282666666666668,37.9945,632.2249999999999,676.8063333333334,512.8849666666666
11630,2013-07-08 09:55:00,31.185,45.69366666666667,781.4590000000002,826.4986666666666,632.1549833333332
11631,2013-07-08 10:55:00,33.13883333333333,53.15316666666667,871.0581666666666,911.0363333333335,685.8527333333334
11632,2013-07-08 11:55:00,34.450500000000005,55.48149999999999,931.9006666666667,960.4619999999998,724.0106833333336
11633,2013-07-08 12:55:00,34.623,53.45166666666666,910.3903333333332,943.5878333333337,713.1046499999999
11634,2013-07-08 13:55:00,34.85016666666667,50.466833333333334,865.2629999999998,857.6484999999997,660.2480499999997
11635,2013-07-08 14:55:00,34.306000000000004,45.76666666666666,799.7333333333336,778.3533333333331,613.5278999999999
11636,2013-07-08 15:55:00,32.849,39.14233333333333,413.73299999999995,365.1540000000001,336.7796833333333
11637,2013-07-08 16:55:00,29.75133333333333,28.922166666666666,97.88249999999994,97.0145,85.71813333333334
11638,2013-07-08 17:55:00,29.867,28.390833333333333,103.43966666666667,90.78883333333337,72.5270666666667
11639,2013-07-08 18:55:00,27.068166666666666,24.951333333333334,22.35950000000002,22.531833333333335,14.471799999999998
11640,2013-07-08 19:55:00,25.31766666666667,22.5685,1.552833333333333,1.8731666666666662,1.765116666666667
11641,2013-07-08 20:55:00,24.625833333333336,22.066666666666666,0.0,0.0,0.0
11642,2013-07-08 21:55:00,23.879999999999995,21.024166666666662,0.0,0.0,0.0
11649,2013-07-09 04:55:00,20.952,18.13166666666667,5.9062,7.006400000000001,3.60774
11650,2013-07-09 05:55:00,22.792333333333332,20.329833333333333,87.0065,81.95116666666667,48.19474999999999
11651,2013-07-09 06:55:00,24.931500000000003,26.208333333333332,253.05416666666673,259.47,194.04138333333333
11652,2013-07-09 07:55:00,27.067833333333336,33.42216666666667,442.7295000000002,471.7553333333333,370.6830833333334
11653,2013-07-09 08:55:00,28.87183333333334,40.07116666666666,614.4828333333336,668.3521666666667,506.13948333333315
11654,2013-07-09 09:58:00,30.58175,44.66575,772.6125000000001,830.389318181818,633.40125
11655,2013-07-09 10:58:00,31.887833333333333,46.29,872.6536666666668,921.6478333333336,698.9510666666662
11656,2013-07-09 11:58:00,31.8575,46.113,930.2620000000003,966.4929999999998,737.3285833333333
11657,2013-07-09 12:58:00,31.729833333333335,44.626000000000005,936.6858333333337,955.6143333333332,734.7752166666667
11658,2013-07-09 13:58:00,31.870000000000005,43.60233333333333,875.0666666666665,885.0091666666667,687.9022999999996
11659,2013-07-09 14:58:00,32.26316666666667,45.27633333333333,789.7233333333331,783.7216666666667,618.6163999999998
11660,2013-07-09 15:58:00,32.24,41.685833333333335,665.1179999999999,625.8698333333335,514.5377666666668
11661,2013-07-09 16:58:00,32.34683333333333,34.048,376.07399999999984,324.9031666666667,275.09603333333325
11662,2013-07-09 17:58:00,31.352166666666662,29.147000000000002,194.59100000000007,145.2631666666667,116.02974999999999
11663,2013-07-09 18:58:00,27.479666666666663,26.204166666666666,56.114166666666655,38.75733333333333,28.73983333333334
11664,2013-07-09 19:58:00,25.399833333333333,23.094666666666665,1.2909999999999997,1.7379999999999998,1.574033333333333
11665,2013-07-09 20:58:00,24.168000000000003,21.688666666666666,0.0,0.0,0.0
11666,2013-07-09 21:58:00,23.616,20.553666666666665,0.0,0.0,0.0
11673,2013-07-10 04:58:00,20.091666666666665,17.64316666666667,6.40391304347826,8.299130434782608,3.7008695652173915
11674,2013-07-10 05:58:00,21.223833333333335,19.387,87.25383333333335,85.82150000000003,47.830016666666666
11675,2013-07-10 06:58:00,24.036999999999995,24.2145,248.4232203389831,260.17610169491525,193.99772881355935
11676,2013-07-10 07:49:00,26.7275,32.2505,472.0241379310345,506.6534482758621,397.6676206896552
11677,2013-07-10 08:56:00,28.939999999999998,38.3885,650.8002325581396,702.6437209302327,529.261465116279
11678,2013-07-10 09:56:00,29.979499999999998,42.464,781.6095000000001,832.4680000000001,642.7783500000003
11679,2013-07-10 10:56:00,31.12066666666667,46.24699999999999,888.5731666666667,932.1985000000004,708.05685
11680,2013-07-10 11:56:00,32.1605,47.986333333333334,944.8756666666666,979.6141666666668,738.1698166666663
11681,2013-07-10 12:56:00,32.07983333333333,47.788999999999994,944.1721666666672,964.7155000000001,711.6156166666666
11682,2013-07-10 13:56:00,32.7325,47.0165,881.6333333333334,888.0831666666662,685.32645
11683,2013-07-10 14:56:00,33.028666666666666,44.277166666666666,766.5433333333332,751.7206666666668,594.8388833333333
11684,2013-07-10 15:56:00,32.57566666666667,40.544,618.4388333333334,572.4228333333333,474.9601833333333
11685,2013-07-10 16:56:00,33.876,36.155499999999996,419.8161666666668,357.4648333333331,301.7006
11686,2013-07-10 17:56:00,33.7695,31.519833333333334,220.1155,160.65716666666668,128.18188333333327
11687,2013-07-10 18:56:00,28.183833333333336,26.44416666666667,40.2325,29.504666666666676,21.888650000000005
11688,2013-07-10 19:56:00,25.71216666666666,22.81566666666667,0.43966666666666654,1.2644999999999986,0.9351166666666667
11689,2013-07-10 20:56:00,24.5765,21.299166666666668,0.0,0.5148333333333326,0.0
11690,2013-07-10 21:46:00,23.919,20.5416,0.0,0.5690566037735841,0.0
11697,2013-07-11 04:56:00,20.28366666666667,17.678,7.512244897959183,8.372040816326532,3.904163265306122
11698,2013-07-11 05:56:00,21.407999999999998,19.086,71.58783333333332,74.64750000000001,44.27018333333332
11699,2013-07-11 06:56:00,23.845499999999998,24.657333333333337,244.45266666666663,253.75983333333332,190.98430000000005
11700,2013-07-11 07:56:00,26.336166666666667,35.244,433.6926666666667,461.72833333333324,363.74556666666666
11701,2013-07-11 08:56:00,29.075499999999995,42.970666666666666,603.8169999999999,655.0896666666666,485.4969333333334
11702,2013-07-11 09:56:00,30.649666666666665,49.74733333333333,733.1160000000002,804.0096666666664,600.9015166666669
11703,2013-07-11 10:56:00,31.799666666666667,49.99766666666667,855.6248333333335,871.5268333333332,664.8631500000002
11704,2013-07-11 11:56:00,32.19133333333333,48.066833333333335,933.8671666666668,969.3151666666668,724.3289166666668
11705,2013-07-11 12:56:00,33.25533333333334,50.14083333333334,874.1568333333331,863.6090000000005,665.5773666666665
11706,2013-07-11 13:56:00,32.363499999999995,41.475833333333334,461.6861666666665,482.4408333333333,383.9487166666667
11707,2013-07-11 14:56:00,31.840333333333334,41.20133333333333,668.2885,606.4198333333335,513.6256666666668
11708,2013-07-11 15:56:00,32.97533333333333,42.36783333333334,599.6383333333332,556.6584999999999,459.0365499999999
11709,2013-07-11 16:56:00,34.91916666666666,39.167833333333334,399.12133333333327,343.5569999999999,286.9889333333333
11710,2013-07-11 17:56:00,34.156666666666666,34.214333333333336,177.69783333333336,138.33050000000006,109.17843333333333
11711,2013-07-11 18:56:00,28.578166666666664,27.956,49.7955,37.93233333333334,29.09594999999999
11712,2013-07-11 19:56:00,26.355166666666662,23.483333333333334,0.7291666666666666,1.6964999999999988,1.1266166666666664
11713,2013-07-11 20:56:00,25.235333333333333,22.191166666666664,0.0,0.28033333333333327,0.0
11714,2013-07-11 21:46:00,24.2246,21.1048,0.0,0.47056603773584854,0.0
11721,2013-07-12 04:56:00,20.270666666666667,17.659833333333335,9.416938775510204,10.202653061224488,5.335306122448978
11722,2013-07-12 05:56:00,21.933166666666665,19.664166666666667,80.98683333333335,80.08183333333336,58.21883333333333
11723,2013-07-12 06:56:00,24.6805,25.576166666666666,232.8954999999999,239.7385,183.19016666666667
11724,2013-07-12 07:56:00,26.602500000000003,31.248,366.19716666666665,390.4925000000001,311.72121666666675
11725,2013-07-12 08:56:00,28.624,36.946,563.2983333333334,582.2573333333333,468.08394999999985
11726,2013-07-12 09:56:00,30.108333333333334,42.79316666666667,767.4113333333331,808.9028333333332,638.3855166666668
11727,2013-07-12 10:56:00,31.44783333333333,46.79066666666666,904.2296666666667,943.02,711.4376833333336
11728,2013-07-12 11:56:00,32.096,45.303333333333335,764.1406666666663,811.2741666666667,577.7319333333337
11729,2013-07-12 12:56:00,30.620166666666666,37.61600000000001,450.45149999999984,478.7903333333334,387.2625833333335
11730,2013-07-12 13:56:00,30.335666666666665,34.91566666666667,376.9819999999999,387.29233333333343,316.4446666666667
11731,2013-07-12 14:56:00,29.73033333333333,32.876999999999995,273.0689999999999,281.02033333333327,238.38321666666658
11732,2013-07-12 15:56:00,31.773166666666665,39.63216666666667,528.7768333333333,494.30449999999996,402.96243333333337
11733,2013-07-12 16:56:00,32.96666666666667,37.12933333333333,331.01833333333354,292.4640000000001,247.77473333333324
11734,2013-07-12 17:56:00,31.365166666666667,30.4445,171.03949999999995,143.57100000000003,114.29803333333332
11735,2013-07-12 18:56:00,28.697999999999997,27.849,64.99933333333334,49.40099999999999,38.35580000000001
11736,2013-07-12 19:56:00,26.1075,23.773666666666667,0.44383333333333325,1.9439999999999986,1.0059999999999998
11737,2013-07-12 20:56:00,24.451166666666666,21.5545,0.0,0.087,0.0
11738,2013-07-12 21:46:00,23.648,20.457600000000003,0.0,0.43773584905660334,0.0
11745,2013-07-13 04:56:00,20.402333333333335,17.806833333333334,5.877346938775509,6.547755102040816,3.3756938775510203
11746,2013-07-13 05:56:00,21.636333333333337,19.885500000000004,80.32516666666669,79.45933333333332,46.10351666666668
11747,2013-07-13 06:56:00,24.345666666666663,24.593500000000002,240.86750000000004,243.97899999999998,186.30988333333326
11748,2013-07-13 07:56:00,27.178833333333333,32.11166666666667,434.0216666666666,471.1948333333333,360.85633333333334
11749,2013-07-13 08:56:00,28.886166666666668,37.90916666666667,612.8285,667.9661666666666,505.95601666666664
11750,2013-07-13 09:56:00,30.5415,42.653,767.3791666666665,821.9618333333334,632.3438166666667
11751,2013-07-13 10:56:00,31.38383333333333,46.42600000000001,877.6741666666669,922.3785,697.6890166666666
11752,2013-07-13 11:56:00,32.252,47.09916666666667,932.9800000000001,970.3931666666666,734.4341833333332
11753,2013-07-13 12:56:00,32.131833333333326,47.05849999999999,935.5121666666665,956.0816666666673,727.4896333333332
11754,2013-07-13 13:56:00,32.5525,45.02916666666667,872.2593333333335,882.0358333333331,680.0210333333331
11755,2013-07-13 14:56:00,32.722500000000004,42.476333333333336,757.0475,744.925,595.1048833333332
11756,2013-07-13 15:56:00,32.7815,39.8305,607.2043333333332,561.6996666666669,459.0252833333335
11757,2013-07-13 16:56:00,33.608333333333334,35.74833333333333,407.04316666666665,347.43050000000005,294.1709666666668
11758,2013-07-13 17:56:00,33.63216666666667,30.957333333333334,217.69216666666668,160.03933333333327,125.47215000000003
11759,2013-07-13 18:56:00,28.667833333333334,26.854,47.698666666666675,34.296166666666664,24.61745000000001
11760,2013-07-13 19:56:00,26.420500000000004,23.469000000000005,1.1684999999999997,2.4535000000000027,1.4619499999999996
11761,2013-07-13 20:56:00,25.0665,21.164833333333334,0.0,0.06766666666666667,0.0
11762,2013-07-13 21:46:00,23.9332,19.681800000000003,0.0,0.5690566037735841,0.0
11769,2013-07-14 04:56:00,19.46233333333333,15.889000000000001,7.945714285714285,8.32122448979592,4.373734693877551
11770,2013-07-14 05:56:00,21.911166666666663,19.684166666666666,124.2615,118.04983333333335,83.49638333333331
11771,2013-07-14 06:56:00,25.632333333333335,28.641333333333332,239.67033333333336,244.63166666666663,186.56603333333337
11772,2013-07-14 07:56:00,28.622500000000002,35.66516666666667,450.53816666666665,484.5523333333333,376.7686833333332
11773,2013-07-14 08:56:00,30.343833333333333,39.415666666666674,571.8860000000001,612.7568333333334,460.36251666666675
11774,2013-07-14 09:56:00,31.846,44.832,770.4146666666667,813.8118333333333,625.8072499999998
11775,2013-07-14 10:56:00,32.315666666666665,44.714333333333336,811.2956666666666,841.3693333333333,646.7547166666667
11776,2013-07-14 11:56:00,33.16016666666666,47.23266666666666,855.969666666667,887.3775000000003,672.3641166666667
11777,2013-07-14 12:56:00,32.460166666666666,43.60766666666667,826.3446666666664,884.1490000000002,640.6932166666666
11778,2013-07-14 13:56:00,28.2855,29.555333333333333,167.06983333333332,177.25566666666666,155.9127333333334
11779,2013-07-14 14:56:00,27.20383333333334,28.96066666666667,407.15299999999996,405.5010000000001,332.5726
11780,2013-07-14 15:56:00,30.525166666666664,37.981833333333334,610.8306666666668,581.7691666666668,483.38176666666664
11781,2013-07-14 16:56:00,32.242,34.2915,417.1781666666667,355.72883333333345,304.45246666666645
11782,2013-07-14 17:56:00,31.862000000000005,29.925833333333333,206.12866666666665,154.5401666666666,125.60308333333336
11783,2013-07-14 18:56:00,26.713666666666665,25.081833333333336,25.275166666666664,23.619833333333343,15.730666666666675
11784,2013-07-14 19:56:00,24.92866666666666,22.770999999999997,1.3659999999999997,1.9096666666666664,1.3592166666666674
11785,2013-07-14 20:56:00,24.130666666666666,21.386499999999998,0.0,0.145,0.0
11786,2013-07-14 21:46:00,23.511400000000002,21.141199999999998,0.0,0.0,0.0
11793,2013-07-15 04:56:00,21.57133333333333,19.257,5.084081632653063,5.702448979591837,2.952836734693878
11794,2013-07-15 05:56:00,22.408166666666663,20.471999999999998,74.29316666666666,71.94916666666667,44.99071666666668
11795,2013-07-15 06:56:00,24.091000000000005,25.16566666666667,196.11100000000008,203.06016666666667,155.24119999999994
11796,2013-07-15 07:56:00,25.467,27.78266666666667,261.4386666666667,372.2646666666666,222.05135
11797,2013-07-15 08:56:00,27.53833333333333,35.61633333333333,583.5628333333334,649.7163333333332,477.10738333333336
11798,2013-07-15 09:56:00,29.305333333333333,39.2915,691.1961666666665,819.6080000000001,575.2935000000002
11799,2013-07-15 10:56:00,30.269333333333336,41.52016666666666,790.5391666666666,808.9856666666668,630.8008666666666
11800,2013-07-15 11:56:00,30.92616666666667,43.14883333333333,814.1478333333333,902.754,645.5612499999999
11801,2013-07-15 12:56:00,31.540666666666667,43.97016666666667,884.7966666666665,876.2236666666668,694.1109333333329
11802,2013-07-15 13:56:00,32.21066666666666,44.258,857.6805,869.9209999999999,662.0532166666667
11803,2013-07-15 14:56:00,32.5925,43.52333333333333,767.0256666666664,753.5901666666663,600.3484500000002
11804,2013-07-15 15:56:00,32.18,39.20333333333334,600.8783333333333,562.5478333333332,462.0637500000001
11805,2013-07-15 16:56:00,32.83133333333333,34.083666666666666,416.1668333333335,355.1073333333334,299.74406666666675
11806,2013-07-15 17:56:00,32.1865,29.900666666666666,221.51583333333332,163.82750000000007,129.38753333333332
11807,2013-07-15 18:56:00,27.7825,26.285,55.023666666666685,37.70416666666667,27.82728333333333
11808,2013-07-15 19:56:00,25.596,23.046166666666664,1.196,2.1803333333333326,1.4587499999999995
11809,2013-07-15 20:56:00,24.16633333333333,20.912999999999997,0.0,0.5799999999999991,0.0
11810,2013-07-15 21:46:00,23.1636,20.090000000000003,0.0,0.07660377358490565,0.0
11817,2013-07-16 04:56:00,19.834999999999997,16.492833333333333,4.4767346938775505,5.253877551020409,2.604
11818,2013-07-16 05:56:00,21.007833333333334,18.88533333333333,76.3935,74.02466666666665,44.463066666666684
11819,2013-07-16 06:56:00,24.724499999999995,26.48133333333334,239.49583333333337,245.02349999999998,180.08843333333334
11820,2013-07-16 07:56:00,27.195666666666668,30.980999999999998,435.17116666666664,458.3683333333334,359.45481666666655
11821,2013-07-16 08:56:00,28.414666666666665,35.978,608.1575000000001,654.3253333333334,494.85303333333326
11822,2013-07-16 09:56:00,29.332166666666666,38.57516666666667,760.8413333333331,811.3238333333334,627.9520833333335
11823,2013-07-16 10:56:00,30.14083333333333,41.214999999999996,877.112,922.8379999999999,712.9250166666666
11824,2013-07-16 11:56:00,30.668000000000003,42.87916666666666,938.6211666666667,972.895166666667,745.9488666666668
11825,2013-07-16 12:56:00,31.416833333333333,43.385333333333335,943.1371666666669,962.3529999999998,740.1681000000002
11826,2013-07-16 13:56:00,32.136,43.32866666666667,880.867666666667,889.9598333333332,683.6899166666669
11827,2013-07-16 14:56:00,32.04483333333334,39.8685,769.8655,756.3771666666668,602.6705166666669
11828,2013-07-16 15:56:00,31.193,36.323166666666665,617.0591666666668,576.4455000000002,473.60451666666665
11829,2013-07-16 16:56:00,31.99666666666667,32.56816666666667,431.7324999999999,367.23983333333314,308.8072500000001
11830,2013-07-16 17:56:00,31.394500000000004,28.997833333333332,230.16783333333333,166.49383333333333,130.54729999999998
11831,2013-07-16 18:56:00,26.7985,25.5445,56.88100000000001,37.871666666666655,26.411716666666678
11832,2013-07-16 19:56:00,25.008333333333336,23.0025,1.2823333333333333,2.1785,1.480416666666667
11833,2013-07-16 20:56:00,24.174333333333337,21.596166666666665,0.0,0.11533333333333333,0.0
11834,2013-07-16 21:46:00,23.7498,21.009800000000002,0.0,0.0,0.0
11841,2013-07-17 04:56:00,19.382,16.147333333333336,3.7585714285714276,5.031020408163267,2.4297551020408164
11842,2013-07-17 05:56:00,20.144666666666666,18.095333333333333,77.091,74.46366666666667,40.151833333333336
11843,2013-07-17 06:56:00,23.447166666666664,25.0185,254.7363333333333,260.23816666666676,189.9892166666667
11844,2013-07-17 07:56:00,25.469333333333335,30.923000000000002,458.14266666666657,486.0064999999998,378.63461666666666
11845,2013-07-17 08:56:00,26.41266666666667,34.4245,640.4508333333334,693.9586666666667,528.769366666667
11846,2013-07-17 09:56:00,27.492833333333337,37.28033333333333,794.0255,850.5703333333332,662.6404999999999
11847,2013-07-17 10:56:00,28.2655,38.620000000000005,903.908,951.8053333333332,730.7447333333333
11848,2013-07-17 11:56:00,28.903666666666666,40.445166666666665,960.9474999999995,998.6535000000002,768.6744333333331
11849,2013-07-17 12:56:00,29.059833333333334,40.72899999999999,959.8293333333331,978.0143333333336,756.9276333333335
11850,2013-07-17 13:56:00,29.60766666666667,40.30766666666667,900.2230000000002,901.5545,708.8692500000002
11851,2013-07-17 14:56:00,29.8625,38.922333333333334,776.4574999999999,762.7864999999998,612.6585666666666
11852,2013-07-17 15:56:00,29.71166666666667,35.5995,614.2328333333331,572.6440000000001,475.4443
11853,2013-07-17 16:56:00,30.669166666666666,31.783833333333334,425.07033333333334,361.49033333333335,305.4837166666667
11854,2013-07-17 17:56:00,30.353166666666667,28.073333333333334,219.18733333333333,161.0,128.5403
11855,2013-07-17 18:56:00,26.3135,24.908666666666665,55.2496666666667,37.814333333333344,28.209716666666672
11856,2013-07-17 19:56:00,24.485833333333332,22.463166666666666,1.2788333333333335,1.5916666666666661,1.5162666666666667
11857,2013-07-17 20:56:00,23.611666666666665,21.338166666666666,0.0,0.0,0.0
11858,2013-07-17 21:46:00,23.044,19.9376,0.0,0.010943396226415094,0.0
11865,2013-07-18 04:56:00,19.511666666666667,16.308000000000003,3.591428571428571,4.665510204081633,2.2595102040816326
11866,2013-07-18 05:56:00,20.219833333333337,17.19633333333333,69.75200000000001,67.94749999999999,40.65586666666668
11867,2013-07-18 06:56:00,23.3685,24.382166666666667,232.29916666666665,239.09650000000005,177.3979333333333
11868,2013-07-18 07:56:00,26.758166666666664,32.5705,439.71199999999993,464.1028333333332,364.18904999999995
11869,2013-07-18 08:56:00,28.817166666666665,39.155,607.1401666666666,658.4098333333332,497.72280000000006
11870,2013-07-18 09:56:00,30.229166666666668,44.705333333333336,758.3668333333335,814.4056666666669,626.6347499999999
11871,2013-07-18 10:56:00,31.148833333333332,47.919999999999995,871.3670000000001,900.3236666666671,685.381266666667
11872,2013-07-18 11:56:00,31.896500000000003,48.272,929.0088333333335,970.2211666666665,727.6923333333332
11873,2013-07-18 12:56:00,31.801,46.334,939.0988333333332,962.7669999999997,730.8526666666669
11874,2013-07-18 13:56:00,32.74483333333334,46.385,929.1070000000001,950.7326666666668,719.2384999999999
11875,2013-07-18 14:56:00,32.918,45.932666666666655,803.6655000000005,808.2403333333331,626.1849666666664
11876,2013-07-18 15:56:00,32.784666666666666,41.77433333333334,619.1351666666665,584.8836666666666,476.0202833333334
11877,2013-07-18 16:56:00,34.33383333333334,38.5685,489.23049999999995,426.6021666666667,356.9852166666667
11878,2013-07-18 17:56:00,32.758,30.738166666666668,220.07183333333333,166.9331666666667,133.30863333333335
11879,2013-07-18 18:56:00,27.0065,25.48333333333333,46.628833333333326,33.71583333333335,23.92426666666666
11880,2013-07-18 19:56:00,24.83816666666667,22.23183333333333,0.4783333333333333,1.2403333333333328,0.8593166666666667
11881,2013-07-18 20:56:00,23.794999999999998,20.712833333333332,0.0,0.03133333333333333,0.0
11882,2013-07-18 21:46:00,23.2906,20.1228,0.0,0.0,0.0
11889,2013-07-19 04:56:00,19.03983333333333,15.646166666666666,2.999166666666666,3.2458333333333336,1.8525208333333338
11890,2013-07-19 05:56:00,19.97566666666667,17.4485,71.99883333333335,69.34166666666667,39.2971
11891,2013-07-19 06:56:00,23.343333333333334,23.628833333333333,226.63050000000004,236.87866666666665,177.37853333333337
11892,2013-07-19 07:56:00,27.14916666666667,33.80066666666667,424.25899999999996,454.18600000000004,356.34925000000015
11893,2013-07-19 08:56:00,30.245666666666665,43.20883333333333,611.2545000000002,660.4701666666665,494.47631666666655
11894,2013-07-19 09:56:00,31.754166666666666,46.90366666666667,770.8035,822.7978333333335,626.2751166666665
11895,2013-07-19 10:56:00,32.82033333333334,49.2225,880.8855000000002,924.8476666666667,697.1777500000001
11896,2013-07-19 11:56:00,34.116166666666665,51.89033333333333,940.4833333333331,976.1711666666665,729.87025
11897,2013-07-19 12:56:00,34.554833333333335,51.624,936.3408333333331,958.1403333333332,720.2928333333334
11898,2013-07-19 13:56:00,34.6715,48.32749999999999,880.7291666666665,882.0876666666665,676.2954833333334
11899,2013-07-19 14:56:00,34.31016666666667,45.9035,765.5755,752.4303333333331,587.6505500000003
11900,2013-07-19 15:56:00,34.54416666666667,43.141999999999996,604.1168333333333,564.1514999999998,462.57188333333335
11901,2013-07-19 16:56:00,34.583999999999996,36.653333333333336,333.2758333333333,292.8763333333334,238.7673499999999
11902,2013-07-19 17:56:00,34.50433333333333,32.3775,207.2598333333334,155.1941666666666,122.4698333333334
11903,2013-07-19 18:56:00,28.118166666666667,26.170833333333334,36.68383333333334,30.12050000000001,20.323666666666664
11904,2013-07-19 19:56:00,25.805333333333337,22.99366666666667,0.33749999999999997,1.9919999999999984,0.8102
11905,2013-07-19 20:56:00,24.584500000000002,21.520666666666667,0.0,0.18699999999999997,0.0
11906,2013-07-19 21:46:00,23.837,21.1156,0.0,0.0,0.0
11913,2013-07-20 04:56:00,19.875999999999998,15.953833333333334,3.9408333333333334,4.028958333333334,2.1461666666666663
11914,2013-07-20 05:56:00,21.1535,18.5575,72.7065,70.79833333333333,40.1157
11915,2013-07-20 06:56:00,23.796166666666664,23.726166666666668,229.8181666666666,232.96566666666658,174.7860666666666
11916,2013-07-20 07:56:00,26.479833333333332,32.77616666666667,423.9378333333334,451.1804999999999,352.1412
11917,2013-07-20 08:56:00,28.938666666666666,38.64816666666667,605.5986666666665,631.3963333333335,485.69841666666656
11918,2013-07-20 09:56:00,29.485166666666668,39.58,685.5166666666668,711.7613333333335,554.1520499999999
11919,2013-07-20 10:56:00,30.560666666666663,43.66333333333333,893.2935000000002,845.2041666666667,707.8277666666665
11920,2013-07-20 11:56:00,30.930666666666667,44.148666666666664,934.1495000000001,966.9433333333335,742.1370666666667
11921,2013-07-20 12:56:00,31.554666666666666,43.981,934.1478333333332,956.1318333333329,731.7667999999999
11922,2013-07-20 13:56:00,32.141999999999996,44.101499999999994,880.4523333333334,887.2720000000004,686.7445166666668
11923,2013-07-20 14:56:00,32.94533333333334,43.149499999999996,765.8188333333334,759.0723333333332,598.4475166666666
11924,2013-07-20 15:56:00,33.45433333333333,40.569833333333335,614.2505000000002,582.5815000000002,475.5367333333333
11925,2013-07-20 16:56:00,34.01499999999999,35.85616666666667,412.6746666666667,356.26833333333343,293.59406666666683
11926,2013-07-20 17:56:00,33.629,31.39333333333333,210.86016666666666,157.6635,121.33501666666662
11927,2013-07-20 18:56:00,28.575,27.018,48.29616666666664,35.050166666666684,24.494349999999983
11928,2013-07-20 19:56:00,25.4435,23.127333333333336,0.30066666666666664,1.2913333333333328,0.6876666666666663
11929,2013-07-20 20:56:00,24.01,21.577,0.0,0.0,0.0
11930,2013-07-20 21:46:00,23.517799999999998,20.319,0.0,0.0,0.0
11937,2013-07-21 04:56:00,20.1395,16.620166666666666,3.3387500000000006,3.548125,1.8483749999999997
11938,2013-07-21 05:56:00,21.426166666666663,18.63716666666667,66.86166666666666,66.29266666666666,38.66326666666666
11939,2013-07-21 06:56:00,24.337166666666665,23.2925,220.17249999999996,226.41683333333333,166.2125333333334
11940,2013-07-21 07:56:00,27.248999999999995,31.775499999999997,418.4510000000001,438.32349999999985,341.1412333333334
11941,2013-07-21 08:56:00,29.304,37.45216666666667,601.1736666666667,650.0589999999997,485.3415333333334
11942,2013-07-21 09:56:00,30.766333333333332,41.35233333333334,751.7931666666668,804.9303333333331,618.0123333333335
11943,2013-07-21 10:56:00,31.457000000000004,44.48149999999999,854.5711666666663,901.7258333333332,686.3851999999999
